wavelength_micron,total_depth_ppm,aerosols_depth_ppm,rayleigh_plus_cia_depth_ppm,molecule_H2O_depth_ppm,molecule_CO_depth_ppm,molecule_CO2_depth_ppm,molecule_CH4_depth_ppm,molecule_NH3_depth_ppm
5.491623666762627032e+00,2.780720256354544290e+03,2.757448021304474878e+03,2.599593537909324823e+03,2.775745889158289174e+03,2.432229776479392058e+03,2.338612231938168406e+03,2.713320919586981745e+03,2.681981450415629297e+03
5.497118037156523584e+00,2.775754910576809834e+03,2.757448015186601424e+03,2.599758402602913065e+03,2.765513946950266927e+03,2.374302009524406458e+03,2.339281297632503083e+03,2.726000980703326604e+03,2.677908780657270654e+03
5.502617904668907656e+00,2.810032328676235466e+03,2.757448009093149267e+03,2.599922828938331804e+03,2.809859031394921203e+03,2.353228700911939995e+03,2.337520695380376765e+03,2.718726526051305882e+03,2.695429949831036993e+03
5.508123274799649138e+00,2.782747028946213049e+03,2.757448003024019727e+03,2.600089925429464529e+03,2.779720306699737648e+03,2.410933160105753359e+03,2.336656476529199608e+03,2.717658478159633887e+03,2.691185167562704009e+03
5.513634153054126408e+00,2.785891988052734177e+03,2.757447996979116397e+03,2.600251873438053281e+03,2.783085087409535390e+03,2.377911010959958276e+03,2.337272695526366533e+03,2.723736643775674565e+03,2.690539194630979637e+03
5.519150544943214776e+00,2.807148911325235531e+03,2.757447990958341961e+03,2.600415502411312445e+03,2.806946234191352232e+03,2.349080926583650580e+03,2.335077998400560773e+03,2.724879638102729587e+03,2.685047182669139147e+03
5.524672455983298924e+00,2.814765225288022066e+03,2.757447984961602288e+03,2.600584959907802386e+03,2.814486726777772219e+03,2.395593461152774125e+03,2.334644166671405856e+03,2.718572507230976044e+03,2.672687382988841364e+03
5.530199891696303993e+00,2.810801797698852170e+03,2.757447978988797786e+03,2.600749214325185221e+03,2.810556277566475728e+03,2.379703912295187820e+03,2.333934684989517791e+03,2.726627305074553533e+03,2.703275150661187126e+03
5.535732857609660940e+00,2.784748222806306785e+03,2.757447973039834324e+03,2.600913716365476375e+03,2.781689565400156880e+03,2.349071218444538772e+03,2.334215709978803716e+03,2.723347400800343621e+03,2.691950512190205245e+03
5.541271359256339402e+00,2.792805604177622627e+03,2.757447967114619587e+03,2.601078534131554534e+03,2.791022467917804988e+03,2.372554188606708522e+03,2.332924628132432190e+03,2.722820198731173150e+03,2.684120787333558383e+03
5.546815402174845033e+00,2.814613117431827504e+03,2.757447961213054441e+03,2.601237436232966502e+03,2.814404408200351099e+03,2.380210244511431938e+03,2.332628929141138542e+03,2.727025861274795261e+03,2.687095149857631895e+03
5.552364991909217729e+00,2.821022311022947633e+03,2.757447955335046117e+03,2.601405993790160665e+03,2.820935522767868861e+03,2.345287408724873330e+03,2.332074896665763845e+03,2.730631219862633316e+03,2.699053380825480872e+03
5.557920134009045832e+00,2.826667100921178644e+03,2.757447949480501848e+03,2.601569499289125815e+03,2.826601909165096004e+03,2.341151875488435508e+03,2.331667019665784665e+03,2.726543348716848868e+03,2.702260595574263334e+03
5.563480834029462585e+00,2.802880710027802706e+03,2.757447943649325680e+03,2.601734954505439873e+03,2.802248731762081661e+03,2.393729717946560868e+03,2.330683364302146401e+03,2.727193133020418372e+03,2.697542109222209092e+03
5.569047097531185209e+00,2.833563559401072325e+03,2.757447937841428029e+03,2.601899021681635531e+03,2.833540995456968176e+03,2.342563568464135187e+03,2.331257043944743145e+03,2.723069370012158743e+03,2.675348479967930416e+03
5.574618930080468715e+00,2.803100588014620371e+03,2.757447932056712489e+03,2.602066393479678027e+03,2.801644876085003489e+03,2.332899091024313748e+03,2.330463606148274266e+03,2.736508626624675344e+03,2.699657580242401309e+03
5.580196337249130778e+00,2.837336387476687833e+03,2.757447926295089019e+03,2.602229872022986001e+03,2.837320477111026321e+03,2.381388634806272876e+03,2.329752170958266106e+03,2.730658792729087054e+03,2.688663650165115087e+03
5.585779324614604135e+00,2.825098460530362900e+03,2.757447920556461668e+03,2.602391650342391131e+03,2.824951232922973759e+03,2.342127312608508419e+03,2.328893497595158806e+03,2.725919687026848806e+03,2.710645159510862413e+03
5.591367897759872641e+00,2.794184720524965542e+03,2.757447914840742669e+03,2.602560081075886046e+03,2.792479978213004870e+03,2.329567065595271742e+03,2.328766921298912166e+03,2.739874502379274418e+03,2.691137815144089018e+03
5.596962062273499683e+00,2.785598090620733728e+03,2.757447909147838800e+03,2.602721348881594622e+03,2.782056222751537916e+03,2.354444935537450874e+03,2.328478089307221580e+03,2.726971702694901069e+03,2.696784629838940873e+03
5.602561823749656611e+00,2.826706122888515438e+03,2.757447903477659111e+03,2.602888352642600239e+03,2.826672561968585342e+03,2.353005968065456273e+03,2.328440885845591310e+03,2.734097793958191232e+03,2.690891212794761032e+03
5.608167187788103192e+00,2.792557229987998653e+03,2.757447897830111742e+03,2.603049046196956624e+03,2.790319302039683407e+03,2.328694490333311933e+03,2.327724051207216235e+03,2.735468199257804372e+03,2.701236396209631494e+03
5.613778159994198269e+00,2.829081345417127523e+03,2.757447892205108928e+03,2.603216124381650388e+03,2.829027711826982340e+03,2.328580963918874204e+03,2.327575847482878999e+03,2.731948018444498757e+03,2.686255163925456145e+03
5.619394745978918415e+00,2.812668685421936971e+03,2.757447886602560629e+03,2.603380540011745325e+03,2.812387176954407551e+03,2.364805331666709662e+03,2.327364631352586002e+03,2.736991824277947671e+03,2.701124157555497732e+03
5.625016951358853490e+00,2.796407047164824235e+03,2.757447881022374077e+03,2.603547059604881724e+03,2.794903383159547957e+03,2.327667507860349360e+03,2.327005473987974710e+03,2.734828203047082297e+03,2.681122951583507529e+03
5.630644781756207529e+00,2.811045020721851415e+03,2.757447875464462413e+03,2.603710392636662618e+03,2.810348827962212454e+03,2.324783433187173614e+03,2.327052182427198659e+03,2.733249411889730709e+03,2.702346351620758924e+03
5.636278242798812954e+00,2.801347973621779602e+03,2.757447869928737873e+03,2.603871056032930028e+03,2.799503472867163509e+03,2.352870557511651441e+03,2.326978081761836620e+03,2.740045140004066070e+03,2.700319598161375779e+03
5.641917340120138569e+00,2.844587848232306897e+03,2.757447864415108597e+03,2.604035980221925911e+03,2.844572027575615721e+03,2.330646461810233632e+03,2.326247222549320668e+03,2.730587320043140153e+03,2.695317229634176783e+03
5.647562079359275344e+00,2.835234524904114551e+03,2.757447858923488184e+03,2.604198380346635531e+03,2.835183348604320145e+03,2.323770376579579079e+03,2.326108934479659638e+03,2.735853575964537413e+03,2.699040606725268390e+03
5.653212466160954186e+00,2.828423488083971279e+03,2.757447853453787957e+03,2.604365316529168012e+03,2.828348415826550536e+03,2.332608944397049527e+03,2.326130611030595446e+03,2.740157695241964575e+03,2.692927012851008840e+03
5.658868506175565471e+00,2.814502647441899171e+03,2.757447848005922879e+03,2.604529144752784759e+03,2.814248308282870767e+03,2.339063815689771673e+03,2.325970275228065930e+03,2.738636381920870008e+03,2.698514897943622145e+03
5.664530205059157275e+00,2.795727064623994465e+03,2.757447842579803364e+03,2.604698673893683008e+03,2.793802966291202210e+03,2.323978014585351502e+03,2.325747676303343724e+03,2.728773994108626994e+03,2.703813242627927139e+03
5.670197568473430039e+00,2.790976027067966697e+03,2.757447837175340737e+03,2.604864913660061575e+03,2.785570278090739521e+03,2.323881372381301389e+03,2.325466935201792239e+03,2.742260888698038343e+03,2.704843398805284778e+03
5.675870602085742789e+00,2.837891187791434731e+03,2.757447831792454508e+03,2.605022550748685717e+03,2.837873099063735935e+03,2.342332788703562983e+03,2.325268843788258891e+03,2.737560470827447716e+03,2.686561494303887685e+03
5.681549311569130012e+00,2.797435015845440375e+03,2.757447826431054182e+03,2.605190467514202737e+03,2.794123524752365938e+03,2.324051796384093905e+03,2.325097868940097669e+03,2.725037282111873537e+03,2.722582124965161711e+03
5.687233702602297214e+00,2.810191304397893873e+03,2.757447821091056085e+03,2.605348430476349222e+03,2.809844894397596363e+03,2.323032783298689992e+03,2.325079659478141821e+03,2.737686926100670007e+03,2.698366217345851510e+03
5.692923780869640460e+00,2.828738490248584185e+03,2.757447815772371996e+03,2.605516686672719061e+03,2.828690757574472627e+03,2.334819011564580251e+03,2.325044990714409778e+03,2.733673828089155450e+03,2.694518476789113265e+03
5.698619552061241045e+00,2.790803658840250137e+03,2.757447810474918242e+03,2.605680911809178724e+03,2.788905136862813833e+03,2.325857149016560470e+03,2.324727075107794917e+03,2.727319397451619352e+03,2.686942930206255369e+03
5.704321021872855724e+00,2.807090284803732175e+03,2.757447805198612059e+03,2.605848898962855401e+03,2.806682110854859729e+03,2.322701604697737366e+03,2.324519485821520902e+03,2.737061879850664809e+03,2.682295627176997186e+03
5.710028196005965562e+00,2.850721205452264257e+03,2.757447799943365681e+03,2.606016791038421161e+03,2.850696025268675839e+03,2.323259108625094541e+03,2.324419995178239787e+03,2.733766180547116619e+03,2.713573599575177013e+03
5.715741080167753729e+00,2.829365808408534122e+03,2.757447794709098616e+03,2.606178168795013789e+03,2.829339297472993621e+03,2.333329789916377194e+03,2.324555620569810344e+03,2.725773486062540542e+03,2.696421608280209966e+03
5.721459680071106391e+00,2.845646425569269923e+03,2.757447789495724919e+03,2.606340213218858025e+03,2.845631053439131392e+03,2.322681659972809484e+03,2.324402944870471856e+03,2.735972830415125827e+03,2.699857259962474473e+03
5.727184001434620697e+00,2.821187989393254156e+03,2.757447784303160461e+03,2.606507968218638325e+03,2.821048040934455003e+03,2.322433335237436495e+03,2.324420060706411732e+03,2.737042314251548305e+03,2.689114339547622876e+03
5.732914049982607452e+00,2.826454260342153702e+03,2.757447779131323841e+03,2.606673880337838455e+03,2.826334179747143025e+03,2.329485644521227641e+03,2.324166547052242549e+03,2.727367444824816175e+03,2.706860117016389268e+03
5.738649831445122196e+00,2.817287015276003331e+03,2.757447773980131387e+03,2.606836028707064997e+03,2.817120579849867681e+03,2.323624299180048183e+03,2.324154074185767058e+03,2.723908232286363727e+03,2.692141368344518469e+03
5.744391351557943004e+00,2.809742097149083747e+03,2.757447768849500790e+03,2.607001166745310456e+03,2.808139991715881024e+03,2.322293791175954539e+03,2.324045899209304935e+03,2.728258646039597807e+03,2.710611322697235664e+03
5.750138616062592689e+00,2.830116249941728256e+03,2.757447763739351558e+03,2.607172094571244088e+03,2.830003832899411009e+03,2.323027620881243365e+03,2.324047292336347255e+03,2.725245817678604453e+03,2.709936892040882412e+03
5.755891630706343243e+00,2.808140147920057188e+03,2.757447758649599109e+03,2.607331873939861907e+03,2.807472175166872603e+03,2.327198547604307805e+03,2.323872543421292448e+03,2.725306641857297109e+03,2.710233447904578497e+03
5.761650401242202513e+00,2.818721615773352823e+03,2.757447753580163408e+03,2.607497532157108708e+03,2.817823874810036159e+03,2.322314609990668487e+03,2.323895652451617480e+03,2.732725308622658758e+03,2.723876602119036306e+03
5.767414933428949730e+00,2.866981798839402018e+03,2.757447748530964418e+03,2.607658738429586265e+03,2.866979272815149670e+03,2.322247988415242617e+03,2.323897172629604484e+03,2.737432027856108107e+03,2.684685197526467618e+03
5.773185233031117747e+00,2.821226167363287914e+03,2.757447743501920741e+03,2.607825581137029076e+03,2.821105389574638139e+03,2.325135964669889290e+03,2.323713043556557750e+03,2.730189739442182145e+03,2.686114963954837549e+03
5.778961305818993921e+00,2.838588454055774491e+03,2.757447738492952340e+03,2.607993933430963352e+03,2.838576805674487332e+03,2.323224998168539969e+03,2.323626345176489394e+03,2.726579143589619889e+03,2.677978808673516596e+03
5.784743157568644101e+00,2.798250973697483914e+03,2.757447733503976451e+03,2.608153890568335100e+03,2.796948849434983458e+03,2.322167404300790167e+03,2.323718175130305099e+03,2.726239035305633024e+03,2.694780531937792148e+03
5.790530794061934827e+00,2.786167352587336609e+03,2.757447728534915314e+03,2.608322948195108893e+03,2.782436718184206711e+03,2.322750236851414684e+03,2.323513083387333609e+03,2.731839178906644975e+03,2.699438911558986092e+03
5.796324221086499584e+00,2.786305672067815976e+03,2.757447723585691620e+03,2.608487970286754262e+03,2.781300990095604902e+03,2.324330524428999524e+03,2.323527791972665909e+03,2.726216533303931101e+03,2.711740004282033624e+03
5.802123444435761002e+00,2.818813433952028845e+03,2.757447718656222150e+03,2.608652984000841116e+03,2.818688522420464324e+03,2.322184819268585670e+03,2.323384296072897087e+03,2.740377011689112351e+03,2.693246007774794634e+03
5.807928469908952174e+00,2.801480781118061714e+03,2.757447713746429599e+03,2.608821045469713226e+03,2.798368111337320443e+03,2.322138781612563889e+03,2.323291770444347094e+03,2.742981111183826215e+03,2.724465574798474336e+03
5.813739303311101558e+00,2.802223221858029319e+03,2.757447708856235749e+03,2.608982549458760332e+03,2.799470496017151163e+03,2.323170403096437894e+03,2.323255645510202612e+03,2.748425329728948327e+03,2.696615796913399663e+03
5.819555950453048965e+00,2.853818365672822893e+03,2.757447703985562839e+03,2.609146892751863561e+03,2.853806236775937577e+03,2.323034435465433944e+03,2.323110482231820242e+03,2.752942844570702619e+03,2.693972566890175131e+03
5.825378417151428678e+00,2.840737714980153214e+03,2.757447699134330833e+03,2.609311298316382818e+03,2.840692461408009876e+03,2.322103188191745176e+03,2.323175654885675158e+03,2.759667888733245945e+03,2.700353804521933853e+03
5.831206709228703211e+00,2.845331127713511705e+03,2.757447694302465607e+03,2.609479892833585836e+03,2.845245116378993316e+03,2.322364081253174390e+03,2.322918742203868987e+03,2.771288724615286355e+03,2.706318889966390088e+03
5.837040832513174848e+00,2.825866858043887987e+03,2.757447689489885306e+03,2.609645176603422897e+03,2.825632344732165166e+03,2.323074586649318462e+03,2.322932507203173373e+03,2.760431587337551264e+03,2.714404863985555039e+03
5.842880792838966109e+00,2.798207019691697042e+03,2.757447684696519445e+03,2.609805945223296021e+03,2.795305193663965383e+03,2.322162731654332219e+03,2.322911810505383983e+03,2.761272366607772710e+03,2.698453685843944641e+03
5.848726596046033954e+00,2.815621409947843404e+03,2.757447679922283896e+03,2.609966282635641619e+03,2.815010918246627170e+03,2.322090101515588231e+03,2.322903833938400567e+03,2.757090982963530678e+03,2.690702216287087595e+03
5.854578247980187555e+00,2.799124951585260078e+03,2.757447675167106809e+03,2.610134721164397433e+03,2.796601442690180647e+03,2.322530989804817636e+03,2.322897611296987179e+03,2.753959592240473739e+03,2.706056490573299470e+03
5.860435754493077631e+00,2.838709775344249465e+03,2.757447670430914059e+03,2.610301199238932440e+03,2.838633519499411250e+03,2.322526729234673439e+03,2.322878863280952373e+03,2.753091195575012080e+03,2.704743277026243959e+03
5.866299121442202669e+00,2.835480955407245801e+03,2.757447665713625611e+03,2.610464797199928398e+03,2.835433240781829682e+03,2.322080980503986666e+03,2.322852925595746910e+03,2.746399155801937013e+03,2.699152055687171924e+03
5.872168354690941783e+00,2.818443012086100680e+03,2.757447661015165068e+03,2.610631571289619387e+03,2.818204462920971764e+03,2.322185647442423942e+03,2.322736112788902574e+03,2.740892183553212817e+03,2.706820926211424194e+03
5.878043460108524521e+00,2.853303879421816418e+03,2.757447656335460124e+03,2.610793105984536851e+03,2.853287273514331446e+03,2.322297979909059904e+03,2.322718348224426336e+03,2.743865991010444759e+03,2.699628826244435459e+03
5.883924443570055729e+00,2.856952464594334288e+03,2.757447651674435292e+03,2.610955574691523452e+03,2.856948716629593036e+03,2.322329312487140669e+03,2.322718873798914046e+03,2.733227006028644155e+03,2.687604200420186316e+03
5.889811310956534207e+00,2.829480818732633452e+03,2.757447647032017358e+03,2.611123684096019133e+03,2.829312605297500340e+03,2.322067265873717588e+03,2.322834236300690009e+03,2.730350857644091320e+03,2.706743687849085291e+03
5.895704068154811850e+00,2.859653238137158951e+03,2.757447642408130832e+03,2.611284876869885466e+03,2.859648720482550743e+03,2.322201981469217117e+03,2.322754576687439567e+03,2.731907142550082881e+03,2.700339782934008326e+03
5.901602721057637169e+00,2.818831050425180365e+03,2.757447637802700228e+03,2.611451914746633520e+03,2.818487368628346758e+03,2.322265865263456362e+03,2.322705762782631609e+03,2.725829625602525539e+03,2.702692602610994982e+03
5.907507275563670390e+00,2.796614234671400482e+03,2.757447633215654605e+03,2.611608948629309452e+03,2.791655294354291527e+03,2.322103953948371782e+03,2.322788989903191123e+03,2.745156996319697100e+03,2.705687404623397470e+03
5.913417737577481681e+00,2.799105008773058671e+03,2.757447628646920293e+03,2.611770123005567257e+03,2.794732159820433935e+03,2.322091735054805213e+03,2.322649831604303472e+03,2.740630359578910884e+03,2.716300955340744167e+03
5.919334113009535159e+00,2.819664578048151270e+03,2.757447624096421805e+03,2.611936550779475510e+03,2.819491575820983144e+03,2.322167116374985198e+03,2.322766070003146524e+03,2.739815824542105474e+03,2.698728671971784024e+03
5.925256407776182677e+00,2.821791270477439866e+03,2.757447619564086381e+03,2.612100601524627564e+03,2.821694674704379850e+03,2.322177617721891693e+03,2.322648688483546266e+03,2.732764562590807600e+03,2.691808386179218360e+03
5.931184627799723330e+00,2.825488373091595804e+03,2.757447615049845808e+03,2.612265922983464407e+03,2.825446447133615948e+03,2.322061187339298613e+03,2.322721970325173970e+03,2.725988011328862285e+03,2.689074228158558071e+03
5.937118779008377700e+00,2.865717236190723270e+03,2.757447610553624145e+03,2.612423857328821668e+03,2.865713081044072169e+03,2.322097623458222643e+03,2.322638481420774042e+03,2.730433857111691395e+03,2.704750958413811531e+03
5.943058867336307394e+00,2.838047882375476092e+03,2.757447606075348631e+03,2.612587002059569386e+03,2.837978617003106592e+03,2.322110933029193347e+03,2.322697024733987746e+03,2.735577534715505408e+03,2.715351316343779672e+03
5.949004898723619483e+00,2.828121013037623470e+03,2.757447601614952418e+03,2.612753478203028862e+03,2.828050768836938914e+03,2.322130769673957275e+03,2.322603974273742551e+03,2.741052966343036587e+03,2.704300460142359498e+03
5.954956879116325652e+00,2.822448358357523830e+03,2.757447597172357291e+03,2.612915262731301482e+03,2.821333378524483123e+03,2.322063273901721459e+03,2.322521770397210275e+03,2.764245679916468816e+03,2.706277050355193751e+03
5.960914814466399925e+00,2.796807919486598166e+03,2.757447592747498675e+03,2.613075063528256123e+03,2.792915365059323904e+03,2.322076288114770250e+03,2.322553626483403150e+03,2.751766416650359588e+03,2.694129770944007760e+03
5.966878710731783109e+00,2.843435392230323941e+03,2.757447588340302445e+03,2.613232222134763106e+03,2.843357882427234927e+03,2.322084307351288771e+03,2.322498925604730630e+03,2.737216764257630075e+03,2.715655613849919519e+03
5.972848573876380129e+00,2.817390961902425261e+03,2.757447583950699027e+03,2.613398351286695743e+03,2.817052721823502452e+03,2.322098620069211847e+03,2.322488013891771971e+03,2.746086237679902752e+03,2.691694095234296128e+03
5.978824409870049372e+00,2.808710214839014952e+03,2.757447579578616569e+03,2.613559804883650031e+03,2.807510062463623399e+03,2.322064647745483398e+03,2.322428731061212147e+03,2.743416480797738586e+03,2.705555339022966564e+03
5.984806224688617782e+00,2.830157480371336078e+03,2.757447575223986860e+03,2.613717034433989738e+03,2.830027689630654550e+03,2.322074427737083170e+03,2.322386003148916643e+03,2.746022316539111216e+03,2.699399066432407380e+03
5.990794024313909283e+00,2.848966183072433978e+03,2.757447570886740777e+03,2.613881665442521353e+03,2.848956590211987077e+03,2.322058729475367727e+03,2.322365523151292109e+03,2.742684491845285720e+03,2.682606599619211920e+03
5.996787814733730571e+00,2.807349705962803910e+03,2.757447566566806927e+03,2.614042684244085649e+03,2.804885615823684475e+03,2.322077133381500971e+03,2.322352557948206595e+03,2.756100622488163026e+03,2.723357911788489218e+03
6.002787601941869333e+00,2.790965608059715123e+03,2.757447562264116641e+03,2.614198029780499837e+03,2.778416789696561409e+03,2.322059437818987135e+03,2.322334520130493729e+03,2.756414216772433974e+03,2.701021125879036390e+03
6.008793391938100470e+00,2.795434392285679678e+03,2.757447557978602617e+03,2.614359422938866828e+03,2.793362526430208163e+03,2.322063738750441644e+03,2.322291516173249875e+03,2.746409154454510372e+03,2.674826874443374891e+03
6.014805190728217177e+00,2.833781668518235165e+03,2.757447553710195734e+03,2.614520835611469920e+03,2.833552179365814482e+03,2.322062010780046421e+03,2.322304331040691523e+03,2.753040638283759563e+03,2.717151605143113102e+03
6.020823004324018513e+00,2.809771419311879527e+03,2.757447549458826870e+03,2.614679745186524997e+03,2.808858523557295030e+03,2.322058097060868477e+03,2.322329948681981023e+03,2.739276498331326820e+03,2.725252670755482541e+03
6.026846838743329826e+00,2.788116076754899950e+03,2.757447545224429632e+03,2.614838542872021662e+03,2.778850752697857843e+03,2.322053264846495949e+03,2.322357548530889289e+03,2.745106489729772420e+03,2.716636107744820492e+03
6.032876700009986770e+00,2.813533493327649921e+03,2.757447541006934898e+03,2.614998264764953547e+03,2.813012451229344151e+03,2.322057467151118999e+03,2.322327174557192393e+03,2.742650393449564035e+03,2.724837926193590192e+03
6.038912594153840629e+00,2.811977327614248679e+03,2.757447536806272183e+03,2.615158469980321570e+03,2.809168550881274314e+03,2.322059701526154640e+03,2.322376279759744648e+03,2.761399192859221785e+03,2.702329823570809367e+03
6.044954527210789408e+00,2.850643094510899118e+03,2.757447532622381914e+03,2.615313485555363059e+03,2.850537543790472228e+03,2.322051306006114373e+03,2.322389285267543073e+03,2.752176567119675838e+03,2.716111108055924433e+03
6.051002505222770722e+00,2.879640336915737862e+03,2.757447528455190877e+03,2.615473127994590868e+03,2.879628255137580709e+03,2.322050506788420989e+03,2.322380665612698522e+03,2.759159367047053365e+03,2.715355835678882158e+03
6.057056534237768020e+00,2.815511094046082690e+03,2.757447524304634044e+03,2.615630123418592120e+03,2.814740127103239047e+03,2.322053279606672277e+03,2.322382562633134512e+03,2.737852876083789397e+03,2.719280557776734440e+03
6.063116620309810578e+00,2.816883555612339023e+03,2.757447520170645930e+03,2.615787546689443843e+03,2.816135874256830903e+03,2.322055619829060561e+03,2.322363207892683931e+03,2.745534302504456264e+03,2.720608037876153048e+03
6.069182769498975283e+00,2.851998699185065107e+03,2.757447516053159234e+03,2.615946622878525432e+03,2.851971287610676882e+03,2.322049819397514966e+03,2.322390596569794070e+03,2.751018532900743594e+03,2.728816655792779784e+03
6.075254987871400836e+00,2.845573352432264528e+03,2.757447511952108925e+03,2.616100699369255835e+03,2.845412560987133929e+03,2.322047749656977430e+03,2.322399609340325696e+03,2.743441935183864189e+03,2.732389231369917070e+03
6.081333281499319732e+00,2.803317196731660715e+03,2.757447507867430431e+03,2.616257500670219088e+03,2.797585883639852455e+03,2.322050408374665949e+03,2.322419352492175676e+03,2.755612694018659568e+03,2.727789906605927627e+03
6.087417656461035165e+00,2.799085505432657556e+03,2.757447503799054175e+03,2.616415185322160596e+03,2.795922635749417623e+03,2.322052758120064937e+03,2.322416658213188839e+03,2.745208444564726506e+03,2.725089031923975199e+03
6.093508118840905929e+00,2.795349332380096712e+03,2.757447499746920130e+03,2.616574789122787024e+03,2.788803007920734672e+03,2.322048277012585004e+03,2.322383977458107893e+03,2.752813181434203671e+03,2.737656032845509799e+03
6.099604674729400600e+00,2.797593375329005539e+03,2.757447495710960084e+03,2.616730427404515012e+03,2.793398499085826188e+03,2.322047126476932590e+03,2.322406520530842499e+03,2.749763416670392871e+03,2.728670904417445854e+03
6.105707330223096641e+00,2.837254782836915638e+03,2.757447491691110372e+03,2.616886513881497194e+03,2.837129554798690151e+03,2.322048480996390026e+03,2.322430519697066302e+03,2.744563845209402189e+03,2.738984919662944321e+03
6.111816091424632447e+00,2.843083318605301429e+03,2.757447487687308694e+03,2.617041162014448219e+03,2.842991659284399702e+03,2.322050119881253522e+03,2.322443172447349752e+03,2.746629514747860867e+03,2.740532592929742350e+03
6.117930964442756192e+00,2.833558744466238295e+03,2.757447483699488203e+03,2.617195068892775907e+03,2.833320119428366070e+03,2.322047405973103650e+03,2.322425930439031163e+03,2.738045963019112151e+03,2.741393063012551465e+03
6.124051955392354252e+00,2.793375957261099757e+03,2.757447479727587961e+03,2.617351924439006780e+03,2.778827458247400500e+03,2.322047072586325157e+03,2.322416662788464237e+03,2.758732803303270430e+03,2.734574651583393006e+03
6.130179070394425445e+00,2.792350393427489053e+03,2.757447475771541122e+03,2.617510068951535231e+03,2.760748597795898604e+03,2.322047116980312239e+03,2.322425112019675908e+03,2.751041973517967108e+03,2.762780413783311360e+03
6.136312315576074816e+00,2.791923908710770320e+03,2.757447471831285839e+03,2.617661386258157563e+03,2.768619054406660325e+03,2.322048508853241856e+03,2.322433717868630993e+03,2.743993743876215376e+03,2.756898011596402739e+03
6.142451697070549166e+00,2.823804321849422649e+03,2.757447467906758902e+03,2.617817184834557338e+03,2.822245836419282114e+03,2.322046876944767519e+03,2.322447345530575149e+03,2.743613648699714304e+03,2.753461413369064758e+03
6.148597221017229941e+00,2.805252711106661536e+03,2.757447463997898467e+03,2.617973297871430077e+03,2.799106935623476147e+03,2.322046871159776401e+03,2.322420358062840023e+03,2.748933206584526943e+03,2.767072283123554826e+03
6.154748893561649226e+00,2.811512935508357714e+03,2.757447460104642232e+03,2.618124311975636374e+03,2.805427198698692791e+03,2.322046476086501116e+03,2.322450447100705333e+03,2.739655251830382895e+03,2.767139829843061307e+03
6.160906720855490626e+00,2.846783357921577135e+03,2.757447456226925624e+03,2.618277827389629238e+03,2.846659256591142821e+03,2.322047526817497783e+03,2.322465739622105502e+03,2.745609428121266774e+03,2.753184070995584079e+03
6.167070709056560851e+00,2.814332316712864667e+03,2.757447452364689525e+03,2.618434402820045761e+03,2.812279132765379927e+03,2.322046527012301794e+03,2.322420166022915964e+03,2.761098193861417258e+03,2.759438423233384128e+03
6.173240864328839450e+00,2.805326831710011447e+03,2.757447448517870725e+03,2.618586811530751220e+03,2.801300031419056722e+03,2.322046565051529342e+03,2.322399613986754957e+03,2.744104271657917252e+03,2.764789076651560663e+03
6.179417192842490358e+00,2.801778515979370241e+03,2.757447444686407380e+03,2.618739430259333858e+03,2.796269786995836512e+03,2.322046239915380738e+03,2.322411994494414103e+03,2.739656114530741888e+03,2.740790695680970202e+03
6.185599700773855680e+00,2.851835584582023785e+03,2.757447440870236733e+03,2.618890198662591047e+03,2.851372341978010809e+03,2.322046845066715832e+03,2.322416101447660367e+03,2.742975275424584197e+03,2.758631659424661848e+03
6.191788394305445031e+00,2.798575236641979245e+03,2.757447437069299667e+03,2.619042142292375047e+03,2.792091761492447858e+03,2.322046329468891145e+03,2.322425379830615384e+03,2.747797868961451968e+03,2.739952315313016697e+03
6.197983279625936426e+00,2.790976852972525649e+03,2.757447433283537066e+03,2.619194939315559623e+03,2.772984359914858487e+03,2.322046319194818807e+03,2.322430508455297968e+03,2.750836575121604255e+03,2.755116257691858209e+03
6.204184362930218910e+00,2.789146238307699150e+03,2.757447429512884810e+03,2.619347136406605387e+03,2.783516768720830441e+03,2.322046128974850944e+03,2.322413256760675267e+03,2.738870342118181270e+03,2.737751220435382038e+03
6.210391650419380127e+00,2.797574585059088349e+03,2.757447425757286055e+03,2.619498791422955946e+03,2.786091728555518785e+03,2.322046375994476421e+03,2.322393861896477119e+03,2.756543782167567315e+03,2.757689807388519966e+03
6.216605148300705430e+00,2.790369748526352851e+03,2.757447422016677137e+03,2.619649706266514841e+03,2.783794460745318702e+03,2.322046211171854793e+03,2.322394722051863027e+03,2.744195256869557852e+03,2.729226804150373937e+03
6.222824862787705413e+00,2.813806815475767053e+03,2.757447418291000758e+03,2.619801468461058448e+03,2.811710533169992686e+03,2.322046107063985801e+03,2.322421970917311228e+03,2.739499210173783922e+03,2.738234090189067047e+03
6.229050800100091934e+00,2.781548756224403405e+03,2.757447414580195073e+03,2.619951156525709393e+03,2.757333113934383164e+03,2.322046078892690275e+03,2.322414502054265995e+03,2.745293217617297614e+03,2.747226727250925251e+03
6.235282966463795873e+00,2.793673011874016538e+03,2.757447410884202782e+03,2.620098341669307047e+03,2.785929989152853523e+03,2.322046033668649670e+03,2.322409712825062343e+03,2.742810012763078703e+03,2.732259869642904960e+03
