reference_contract,paper_figure,paper_page,paper_panel,case_id,include_sio_s,quantity,species,segment_index,transport_regime,point_index,vector_x,vector_y,log10_pressure_bar,pressure_bar,log10_mixing_ratio,mixing_ratio
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,2,non_convective,3,271.569828,327.482217,5.06297487107006,115604.53497394631,-2.367392979718654,0.004291479282606616
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,2,non_convective,4,271.670214,327.335224,5.058588539903662,114442.81713647851,-2.3959998434440304,0.004017909556879005
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,2,non_convective,5,271.770599,327.184646,5.054202252431915,113292.784879061,-2.4253043975795294,0.0037557407164818175
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,2,non_convective,6,271.870985,327.030483,5.049815921265516,112154.2979755838,-2.4553066421251506,0.0035050430613238715
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,2,non_convective,7,271.967785,326.869149,5.045586279115145,111067.31653064268,-2.486704462104809,0.00326058508714008
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,0,272.06817,326.70423,5.041199991643397,109951.20457227713,-2.5187999724945893,0.0030283078860592577
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,1,273.867939,324.925973,4.96255971454285,91740.20674989966,-2.864873293453369,0.0013649813153564097
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,2,275.965278,322.516721,4.870917220348434,74287.75266019427,-3.333746938076489,0.0004637170473801641
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,3,278.56096,319.178904,4.757499803032708,57213.66951688521,-3.9833321296110547,0.00010391251839463678
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,4,281.558183,314.969884,4.626537192135346,42319.1749483763,-4.802465432267491,1.575921453449521e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,5,284.655793,310.244596,4.491188206376933,30987.618914472616,-5.722071603167796,1.8963932325564693e-06
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,6,287.753402,305.121352,4.355839264313173,22690.249131027864,-6.719125496481386,1.9093014550146632e-07
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,7,289.252013,302.324899,4.290357980711817,19514.524822957734,-7.263353792287413,5.4531344767043005e-08
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,8,290.248698,299.976596,4.246808178163844,17652.57958567718,-7.720365921483294,1.903855918950438e-08
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,9,291.048197,297.459788,4.211874348932642,16288.247091910072,-8.21017144609285,6.163516371745947e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,10,292.048466,293.444369,4.168167944757945,14728.819662258215,-8.991627325850942,1.0194658306555727e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,11,294.04542,284.234001,4.0809117380352795,12047.910649770372,-10.784091880194033,1.6440238734989587e-11
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,12,294.644148,281.892869,4.054750527442222,11343.590165997675,-11.239708433955865,5.758263918867042e-12
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,13,297.741757,274.184698,3.919401585378459,8306.184725492129,-12.739824748126516,1.8204353149547912e-13
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,3,convective,14,298.641641,271.832809,3.8800814686755105,7587.198888502499,-13.197534762346303,6.34549107569029e-14
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,4,non_convective,0,298.742027,271.567505,3.8756951375091124,7510.954610653236,-13.249166577288491,5.634215093340886e-14
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,4,non_convective,1,304.435317,256.774987,3.6269288218242766,4235.735392807586,-16.127994457399474,7.44741478466471e-17
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,4,non_convective,2,307.23177,250.142375,3.504738785870407,3196.971655918185,-17.418792166319538,3.812482278894835e-18
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,SiH4,4,non_convective,3,308.63626442988925,247.155907,3.4433698928887693,2775.6831748890986,-18.0,1e-18
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,0,265.776152,316.299992,5.3161275179212915,207074.92747293352,-4.543608083305086,2.8601704585425112e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,1,265.876537,316.246214,5.311741230449546,204994.03806235414,-4.554074023298299,2.7920679068223995e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,2,266.077308,316.131488,5.302968611811401,200894.76127318345,-4.576401284104989,2.652153863711163e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,3,266.174109,316.074125,5.298738925966379,198947.70149267625,-4.587564914508334,2.584848450339933e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,4,266.274494,316.020347,5.294352638494631,196948.4823194638,-4.598030854501547,2.5233014978664675e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,5,266.37488,315.962984,5.289966307328234,194969.33362063245,-4.609194484904893,2.459266053807992e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,6,266.475265,315.909206,5.285580019856488,193010.09294060414,-4.6196604248981155,2.4007093013169275e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,7,266.676036,315.794479,5.276807401218343,189150.45974567952,-4.641987880318577,2.280405709477365e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,8,266.776421,315.740701,5.272421113746595,187249.69274556704,-4.6524538203118,2.2261077401696844e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,9,266.873222,315.683338,5.2681914279015745,185434.8801374803,-4.6636174507151456,2.1696143731327662e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,10,266.973607,315.62956,5.2638051404298265,183571.45087958133,-4.674083390708358,2.1179544188745666e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,0,non_convective,11,267.073993,315.572197,5.259418809263431,181726.7288798381,-4.685247021111703,2.064205728191777e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,0,267.174378,315.514834,5.255032521791684,179900.56271689275,-4.696410651515048,2.0118210525814412e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,1,267.274764,315.511249,5.250646190625285,178092.72972205555,-4.697108341925171,2.008591673764161e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,2,267.375149,315.511249,5.246259903153538,176303.08150195229,-4.697108341925171,2.008591673764161e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,3,267.475535,315.507664,5.241873571987142,174531.39984061095,-4.697806032335304,2.0053674787515902e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,4,267.572335,315.504079,5.237643929836769,172839.86954163155,-4.698503722745427,2.0021484592227745e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,5,267.773106,315.496908,5.228871311198626,169383.58138734102,-4.699899298179452,1.9957250190847148e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,6,267.873491,315.496908,5.224485023726878,167681.4511239792,-4.699899298179452,1.9957250190847148e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,7,268.074262,315.489738,5.215712405088735,164328.3161398403,-4.701294678999707,1.989323078545217e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,8,268.174648,315.489738,5.211326073922336,162676.96971036217,-4.701294678999707,1.989323078545217e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,9,268.275033,315.486153,5.206939786450589,161042.23397607193,-4.70199236940983,1.9861298135168305e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,10,268.371834,315.486153,5.202710100605568,159481.42246087542,-4.70199236940983,1.9861298135168305e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,11,268.572605,315.478982,5.193937481967422,156292.26389032742,-4.703387944843867,1.9797577655775847e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,12,268.67299,315.478982,5.1895511944956745,154721.6878633115,-4.703387944843867,1.9797577655775847e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,13,268.773375,315.475397,5.185164907023929,153166.89450522224,-4.704085635253989,1.976579854806997e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,14,268.873761,315.475397,5.1807785758575315,151627.7099611528,-4.704085635253989,1.976579854806997e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,15,268.974146,315.471812,5.176392288385784,150104.00788935085,-4.704783325664112,1.973407045224561e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,16,269.070947,315.468227,5.172162602540762,148649.2089946357,-4.705481016074234,1.9702393286418452e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,17,269.171332,315.468227,5.167776315069014,147155.43778504033,-4.705481016074234,1.9702393286418452e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,18,269.271718,315.464641,5.163389983902617,145676.66277856016,-4.706178901098149,1.967075815407538e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,19,269.372103,315.464641,5.159003696430871,144212.762592073,-4.706178901098149,1.967075815407538e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,20,269.572874,315.457471,5.150231077792726,141328.93223298687,-4.707574281918394,1.960765776556293e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,21,269.67326,315.457471,5.145844746626328,139908.70817722377,-4.707574281918394,1.960765776556293e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,22,269.77006,315.453886,5.1416151044759575,138552.7354457335,-4.708271972328516,1.957618351761064e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,23,269.870445,315.453886,5.1372288170042095,137160.42338017118,-4.708271972328516,1.957618351761064e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,24,270.171602,315.44313,5.124069867199668,133066.8472279563,-4.710365238172676,1.9482054854409986e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,25,270.271987,315.44313,5.119683579727921,131729.66267995187,-4.710365238172676,1.9482054854409986e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,26,270.472758,315.43596,5.110910961089777,129095.45754026457,-4.71176061899292,1.941955979343139e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,27,270.569559,315.432375,5.106681275244754,127844.27223493386,-4.712458309403053,1.9388387480686027e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,28,270.770329,315.425204,5.097908700301261,125287.77606194034,-4.71385388483708,1.932618422808397e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,29,270.870715,315.425204,5.093522369134863,124028.75067595007,-4.71385388483708,1.932618422808397e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,1,convective,30,271.071486,315.418034,5.084749750496719,121548.54108721553,-4.715249265657335,1.9264189173103747e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,0,271.171871,315.414449,5.080363463024972,120327.10363408439,-4.715946956067457,1.9233266261561593e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,1,271.268672,315.349915,5.076133777179951,119160.90068032862,-4.728506161904829,1.8685031661652393e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,2,271.369057,315.267456,5.071747489708203,117963.45655028851,-4.744553819792834,1.8007199670177326e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,3,271.469443,315.181411,5.0673611585418055,116778.0337494037,-4.761299362704731,1.732609284422492e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,4,271.569828,315.098951,5.06297487107006,115604.53497394631,-4.777347215206518,1.6697551237283643e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,5,271.670214,315.012907,5.058588539903662,114442.81713647851,-4.794092563504646,1.606598793529398e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,6,271.770599,314.930447,5.054202252431915,113292.784879061,-4.810140416006422,1.5483159367726414e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,7,271.870985,314.844403,5.049815921265516,112154.2979755838,-4.826885764304549,1.4897528869184865e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,2,non_convective,8,271.967785,314.758358,5.045586279115145,111067.31653064268,-4.843631307216458,1.4334042664306692e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,0,272.06817,314.672313,5.041199991643397,109951.20457227713,-4.860376850128367,1.3791869840048601e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,1,276.564006,313.901496,4.844756009755376,69944.89293845392,-5.010388462084046,9.76363505319821e-06
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,2,280.461114,313.123509,4.674473238460413,47257.77154210236,-5.161795454859982,6.8897671597859226e-06
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,3,283.655523,312.255891,4.53489465424628,34268.46522833377,-5.330645875571731,4.670400503118401e-06
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,4,286.753132,311.183918,4.399545712182519,25092.602807429703,-5.53926659579842,2.8889059555522e-06
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,5,289.750356,309.914758,4.268583057590504,18560.21734397004,-5.786262623947358,1.6358270147987807e-06
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,6,292.747579,308.398221,4.137620446693142,13728.41650416338,-6.081401625760298,8.29083694946096e-07
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,7,295.644417,306.684497,4.011044123267525,10257.561352966484,-6.414915935495477,3.846662330185748e-07
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,8,298.541256,304.709054,3.884467756147258,7664.2163567776015,-6.799364369762733,1.5872145289132976e-07
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,3,convective,9,298.641641,304.63735,3.8800814686755105,7587.198888502499,-6.81331895642035,1.5370253968825266e-07
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,0,298.742027,304.562061,3.8756951375091124,7510.954610653236,-6.827971233488099,1.486034069973322e-07
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,1,304.033775,300.811946,3.644474059100565,4410.360187556175,-7.557795298304013,2.7682461315974945e-08
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,2,306.733428,299.177097,3.526513665297067,3361.3494553791593,-7.875959445947538,1.3305786604903548e-08
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,3,309.031538,298.04059,3.4260985524645076,2667.463911256093,-8.097139372011599,7.995776166460744e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,4,311.128878,297.259017,3.3344560145754434,2160.011257360825,-8.249244249811449,5.633207517634129e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,5,313.125832,296.75709,3.247199807852775,1766.8505167366066,-8.346926161801036,4.498563323969174e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,6,315.122786,296.4882,3.1599436011301067,1445.2520735038606,-8.39925586176713,3.9878988867341355e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,7,317.11974,296.445178,3.0726873944074407,1182.1903076583815,-8.407628535916192,3.911753358295161e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,8,319.317465,296.617267,2.9766585690466267,947.6731345486693,-8.374137644706156,4.22534675472535e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,9,321.715961,297.03315,2.8718571250476717,744.4870109851831,-8.293201081014697,5.090951023184766e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,10,324.512413,297.750189,2.7496671327884528,561.9104809578488,-8.15365540905223,7.020120889756488e-09
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,11,327.911179,298.85443,2.601159240920149,399.171237961277,-7.9387548912930725,1.1514500651898996e-08
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,12,332.403429,300.564568,2.4048719480481524,254.02236088785185,-7.6059384665817875,2.477773098353411e-08
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,13,339.09699,303.371776,2.1123991407993197,129.53858262034728,-7.059617099545384,8.717318230910778e-08
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,14,352.182954,309.151112,1.5406125198008453,34.72262258332147,-5.934878660469011,1.1617731616420446e-06
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,15,369.366797,316.694363,0.7897705088692621,6.162692650401967,-4.466858051301925,3.413044483957868e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,16,374.758931,318.82397,0.5541630992943167,3.5823094547666976,-4.052407177875276,8.863246383269743e-05
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,17,378.656039,320.125396,0.38388032799935345,2.420362012069154,-3.7991317414214234,0.00015880649426415174
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,18,381.950834,321.000184,0.23991541261882435,1.737462390862224,-3.6288859398894298,0.0002350249993265528
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,19,385.148829,321.616837,0.10018013938866675,1.2594477050837536,-3.5088767670931524,0.0003098298329828442
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,20,388.644394,322.057816,-0.052557350935358266,0.8860182124364175,-3.423056175917023,0.0003775233551855538
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,21,392.842659,322.348217,-0.23599907203486475,0.5807656584528216,-3.366540138876403,0.0004299914906137136
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,22,398.833521,322.516721,-0.497767692202868,0.31785738620762755,-3.333746938076489,0.0004637170473801641
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,23,410.822415,322.588425,-1.0216182231816227,0.09514408126520099,-3.3197923514188727,0.0004788589937416791
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,CO,4,non_convective,24,456.074756,322.595596,-2.9989034390557254,0.001002528115191211,-3.3183967759848354,0.0004804002492009649
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,0,265.776152,326.876319,5.3161275179212915,207074.92747293352,-2.4853090812845537,0.003271078139815624
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,1,266.077308,326.650452,5.302968611811401,200894.76127318345,-2.529265912487813,0.0029562018709023592
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,2,266.174109,326.571578,5.298738925966379,198947.70149267625,-2.5446158799656846,0.002853541020449091
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,3,266.274494,326.492703,5.294352638494631,196948.4823194638,-2.5599660420573382,0.0027544440677991534
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,4,266.37488,326.410244,5.289966307328234,194969.33362063245,-2.576013699945343,0.002654521822994251
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,5,266.475265,326.33137,5.285580019856488,193010.09294060414,-2.5913636674232143,0.002562337500070404
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,6,266.57565,326.24891,5.281193732384741,191070.54060833203,-2.60741151992499,0.002469383148255542
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,7,266.676036,326.162865,5.276807401218343,189150.45974567952,-2.6241570628368995,0.0023759808564513684
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,8,266.776421,326.080406,5.272421113746595,187249.69274556704,-2.6402047207249044,0.0022897880222727484
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,9,266.873222,325.994361,5.2681914279015745,185434.8801374803,-2.656950263636802,0.0022031787615037356
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,0,non_convective,10,267.073993,325.815101,5.259418809263431,181726.7288798381,-2.6918367302808646,0.0020331212037893553
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,0,267.174378,325.725472,5.255032521791684,179900.56271689275,-2.7092797689891137,0.0019530808915426455
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,1,267.475535,325.617916,5.241873571987142,174531.39984061095,-2.73021164897556,0.0018611798886216438
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,2,267.572335,325.582064,5.237643929836769,172839.86954163155,-2.737188942304368,0.001831517436855362
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,3,267.67272,325.542627,5.233257642365021,171103.00714769287,-2.7448639260433096,0.0017994346290247398
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,4,267.973877,325.435071,5.22009869256048,165996.40881290485,-2.7657958060297454,0.0017147633551342588
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,5,268.074262,325.395634,5.215712405088735,164328.3161398403,-2.7734707897686866,0.001684725736004506
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,6,268.275033,325.32393,5.206939786450589,161042.23397607193,-2.787425376426303,0.001631453213065936
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,7,268.371834,325.284492,5.202710100605568,159481.42246087542,-2.7951005547790255,0.0016028742247399172
published_vector_plot_digitization,2,8,right,figure2_mg_si_o_1_1_4,false,gas_mixing_ratio,H,1,convective,8,268.472219,325.24864,5.19832381313382,157878.79868003866,-2.802077848107834,0.001577328505237232
